,Amount missing,Persentage missing
"SRS,SRS_47",3,0.09236453201970443
"SRS,SRS_16",3,0.09236453201970443
"ASSQ,ASSQ_08",3,0.09236453201970443
"SCQ,SCQ_38",3,0.09236453201970443
"SRS,SRS_14",3,0.09236453201970443
"SRS,SRS_13",3,0.09236453201970443
"CBCL,CBCL_39",3,0.09236453201970443
"CBCL,CBCL_78",3,0.09236453201970443
"SRS,SRS_31",3,0.09236453201970443
"SRS,SRS_60",3,0.09236453201970443
"SympChck,CSC_47C",3,0.09236453201970443
"SRS,SRS_61",3,0.09236453201970443
"SRS,SRS_12",3,0.09236453201970443
"SympChck,CSC_46C",3,0.09236453201970443
"CBCL,CBCL_02",3,0.09236453201970443
"SRS,SRS_11",3,0.09236453201970443
"SRS,SRS_10",3,0.09236453201970443
"CBCL,CBCL_59",2,0.06157635467980296
"CBCL,CBCL_81",2,0.06157635467980296
"CBCL,CBCL_75",2,0.06157635467980296
"CBCL,CBCL_76",2,0.06157635467980296
"SCQ,SCQ_12",2,0.06157635467980296
"CBCL,CBCL_52",2,0.06157635467980296
"CBCL,CBCL_42",2,0.06157635467980296
"SCQ,SCQ_10",2,0.06157635467980296
"SympChck,CSC_04C",2,0.06157635467980296
"CBCL,CBCL_64",2,0.06157635467980296
"CBCL,CBCL_87",2,0.06157635467980296
"CBCL,CBCL_61",2,0.06157635467980296
"SympChck,CSC_09C",2,0.06157635467980296
"CBCL,CBCL_08",2,0.06157635467980296
"ASSQ,ASSQ_01",2,0.06157635467980296
"ASSQ,ASSQ_18",2,0.06157635467980296
"SRS,SRS_03",2,0.06157635467980296
"SWAN,SWAN_05",2,0.06157635467980296
"SRS,SRS_59",2,0.06157635467980296
"SRS,SRS_58",2,0.06157635467980296
"SRS,SRS_56",2,0.06157635467980296
"SRS,SRS_55",2,0.06157635467980296
"SRS,SRS_53",2,0.06157635467980296
"CBCL,CBCL_26",2,0.06157635467980296
"SCQ,SCQ_31",2,0.06157635467980296
"SRS,SRS_43",2,0.06157635467980296
"ASSQ,ASSQ_15",2,0.06157635467980296
"SRS,SRS_27",2,0.06157635467980296
"SRS,SRS_26",2,0.06157635467980296
"SRS,SRS_24",2,0.06157635467980296
"SRS,SRS_09",2,0.06157635467980296
"ASSQ,ASSQ_09",2,0.06157635467980296
"SCQ,SCQ_33",2,0.06157635467980296
"CBCL,CBCL_07",2,0.06157635467980296
"SWAN,SWAN_04",2,0.06157635467980296
"CBCL,CBCL_13",2,0.06157635467980296
"SCQ,SCQ_16",2,0.06157635467980296
"SDQ,SDQ_01",2,0.06157635467980296
"CBCL,CBCL_24",2,0.06157635467980296
"ARI_P,ARI_P_07",2,0.06157635467980296
"CBCL,CBCL_20",2,0.06157635467980296
"CBCL,CBCL_107",2,0.06157635467980296
"CBCL,CBCL_14",2,0.06157635467980296
"CBCL,CBCL_18",2,0.06157635467980296
"SCQ,SCQ_21",2,0.06157635467980296
"SCQ,SCQ_22",2,0.06157635467980296
"CBCL,CBCL_110",2,0.06157635467980296
"ASSQ,ASSQ_22",2,0.06157635467980296
"SCQ,SCQ_24",2,0.06157635467980296
"ASSQ,ASSQ_20",1,0.03078817733990148
"ASSQ,ASSQ_25",1,0.03078817733990148
"ASSQ,ASSQ_26",1,0.03078817733990148
"ASSQ,ASSQ_17",1,0.03078817733990148
"ASSQ,ASSQ_13",1,0.03078817733990148
"ARI_P,ARI_P_02",1,0.03078817733990148
"SympChck,CSC_07C",1,0.03078817733990148
"ASSQ,ASSQ_11",1,0.03078817733990148
"SRS,SRS_01",1,0.03078817733990148
"CBCL,CBCL_27",1,0.03078817733990148
"SRS,SRS_04",1,0.03078817733990148
"CBCL,CBCL_06",1,0.03078817733990148
"SCQ,SCQ_11",1,0.03078817733990148
"SCQ,SCQ_09",1,0.03078817733990148
"CBCL,CBCL_22",1,0.03078817733990148
"CBCL,CBCL_19",1,0.03078817733990148
"CBCL,CBCL_12",1,0.03078817733990148
"CBCL,CBCL_11",1,0.03078817733990148
"SCQ,SCQ_30",1,0.03078817733990148
"CBCL,CBCL_01",1,0.03078817733990148
"SRS,SRS_06",1,0.03078817733990148
"CBCL,CBCL_63",1,0.03078817733990148
"Barratt,Barratt_Total_Occ",1,0.03078817733990148
"SRS,SRS_35",1,0.03078817733990148
"CBCL,CBCL_71",1,0.03078817733990148
"ASSQ,ASSQ_04",1,0.03078817733990148
"ASSQ,ASSQ_06",1,0.03078817733990148
"SRS,SRS_08",1,0.03078817733990148
"CBCL,CBCL_99",1,0.03078817733990148
